Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1339,7/13/2024,7/15/2024,CUST470,Marcus Daniel,Consumer,PROD1452,Snacks,Grocery,North,Ohio,New Michaelview,5,1198,5,5690.5,4374.27,1316.23,UPI,Cancelled,Wells-Brown,bruce38@ferguson.com,46,No,0
ORD1340,1/11/2025,1/13/2025,CUST758,April Williams,Home Office,PROD5628,Study Table,Furniture,East,Oklahoma,Castrochester,1,1564,0,1564,1193.19,370.81,Net Banking,Cancelled,"Bowman, Walton and Sheppard",thomaslori@perez-adams.com,19,No,0
ORD1341,12/20/2024,12/23/2024,CUST212,Mr. Darrell Gutierrez,Consumer,PROD5894,Cooking Oil,Grocery,North,Maine,North Dalton,5,4243,5,20154.25,14308.64,5845.61,UPI,Delivered,Christensen Inc,kcarter@garcia.net,17,No,0
ORD1342,1/22/2025,1/29/2025,CUST769,Angela Thornton,Home Office,PROD4048,Snacks,Grocery,South,Kansas,Lake Jerome,10,1576,5,14972,10098.39,4873.61,Net Banking,Pending,Choi-Sims,smithdevin@thomas.com,27,No,0
ORD1343,8/16/2024,8/18/2024,CUST652,Regina Burnett,Consumer,PROD4105,Pen,Office Supplies,South,Wisconsin,Jeffreymouth,2,1449,20,2318.4,1827.73,490.67,Credit Card,Pending,Holder-Smith,justinlozano@strong-schwartz.info,8,Yes,30
ORD1344,4/17/2025,4/21/2025,CUST945,Melinda Maxwell,Corporate,PROD9190,Juice Pack,Grocery,West,Oregon,North Kristy,2,2232,20,3571.2,2555.35,1015.85,Credit Card,Returned,"Hernandez, Strickland and Nguyen",normastein@green.biz,24,No,0
ORD1345,5/6/2025,5/12/2025,CUST133,Diane Manning,Consumer,PROD3952,Keyboard,Electronics,North,Louisiana,West Joseph,6,3765,20,18072,16065.85,2006.15,UPI,Cancelled,"Garcia, Evans and Rubio",novakbrian@peters.com,27,No,0
ORD1346,5/25/2024,5/28/2024,CUST361,Joseph Hutchinson,Corporate,PROD8012,Headphones,Electronics,East,West Virginia,Port Emilyland,10,2641,0,26410,16631.6,9778.4,Credit Card,Pending,Lee-Morgan,jellis@nelson.biz,25,No,0
ORD1347,4/1/2025,4/5/2025,CUST424,Jonathan Smith,Corporate,PROD4264,Keyboard,Electronics,South,Georgia,New Ericview,2,4694,5,8918.6,5620.85,3297.75,Cash,Pending,Ruiz-Hicks,paula29@garcia.info,2,Yes,41
ORD1348,6/13/2025,6/19/2025,CUST874,Patricia Jones,Consumer,PROD7513,Laptop,Electronics,South,North Dakota,Collinschester,6,1879,0,11274,8880.33,2393.67,Cash,Returned,Wagner-Mcdonald,nwolfe@miller.info,12,No,0
ORD1349,11/16/2025,11/18/2025,CUST790,Donna Cox,Consumer,PROD7934,Monitor,Electronics,East,Louisiana,Tammyville,10,2449,20,19592,16102.75,3489.25,Credit Card,Delivered,Wu-May,welchkevin@davis.com,46,No,0
ORD1350,12/12/2024,12/14/2024,CUST833,Jeffrey Walker,Corporate,PROD7594,Rice Bag,Grocery,West,Tennessee,Melindashire,7,4182,10,26346.6,22345.05,4001.55,Cash,Pending,Bruce-Andersen,omanning@jackson-watkins.org,19,No,0
ORD1351,9/18/2024,9/25/2024,CUST266,Angela Alexander,Corporate,PROD6010,Notebook,Office Supplies,South,Iowa,West Ronald,7,2921,15,17379.95,11284.55,6095.4,Net Banking,Cancelled,"Fritz, Calhoun and Arnold",xlopez@travis.net,26,No,0
ORD1352,7/19/2024,7/25/2024,CUST602,Kelly Kelly,Corporate,PROD4891,Dining Table,Furniture,South,South Dakota,North Ana,2,2482,20,3971.2,2575.63,1395.57,Cash,Returned,Thompson and Sons,rguerrero@romero.com,22,No,0
ORD1353,6/28/2025,6/29/2025,CUST428,Stacey Phillips,Consumer,PROD6940,Sugar,Grocery,South,Kansas,Lake Andrew,7,3167,20,17735.2,12115.68,5619.52,Net Banking,Returned,Ford Ltd,haley29@phillips-richards.com,26,No,0
ORD1354,5/7/2025,5/9/2025,CUST927,Ryan Adams,Consumer,PROD8685,Mouse,Electronics,West,Utah,Carlychester,9,1926,0,17334,14068.41,3265.59,Cash,Pending,Williams LLC,pmckay@parker.info,47,No,0
ORD1355,8/14/2024,8/17/2024,CUST505,Mary Watson,Home Office,PROD9140,Notebook,Office Supplies,North,Florida,Cynthiamouth,9,2711,15,20739.15,13842.26,6896.89,UPI,Returned,"Lam, Lawrence and Johnson",anthonywilliams@gilbert.com,14,No,0
ORD1356,12/16/2023,12/23/2023,CUST535,Diana Wilson,Corporate,PROD9489,Sugar,Grocery,East,Pennsylvania,West Stephanieton,2,3728,20,5964.8,4390.5,1574.3,UPI,Returned,Miller-Contreras,kathleen63@peterson.com,31,No,0
ORD1357,10/29/2024,11/2/2024,CUST801,Timothy Walker,Home Office,PROD8891,Sugar,Grocery,North,Delaware,Conradfort,5,3954,15,16804.5,12269.16,4535.34,Net Banking,Delivered,Gardner Ltd,phillipwiley@mason.com,33,No,0
ORD1358,12/2/2025,12/4/2025,CUST307,Lisa Santos,Home Office,PROD2544,Sofa,Furniture,South,West Virginia,South Mario,6,3168,15,16156.8,14063.47,2093.33,Net Banking,Pending,Walker and Sons,jennifer15@reed.com,15,No,0
ORD1359,8/8/2024,8/14/2024,CUST547,Peter Allen,Home Office,PROD8305,Monitor,Electronics,East,Missouri,Adamville,1,4328,10,3895.2,2922.92,972.28,Cash,Delivered,"Underwood, Allen and Farmer",daltonfox@romero.biz,34,No,0
ORD1360,7/14/2024,7/17/2024,CUST705,Christian Figueroa,Consumer,PROD1713,Headphones,Electronics,East,Alabama,Nelsonstad,2,1424,15,2420.8,1903.84,516.96,Net Banking,Delivered,Soto-Roberson,miguel11@hogan-howard.com,36,No,0
ORD1361,6/5/2024,6/7/2024,CUST187,Sara Mccormick,Home Office,PROD4320,File Folder,Office Supplies,South,New Hampshire,Lewischester,8,1260,5,9576,6803.42,2772.58,Credit Card,Pending,Scott-Smith,druiz@hogan-anderson.info,5,Yes,32
ORD1362,7/29/2024,8/1/2024,CUST599,Martha Webb,Consumer,PROD9306,Cooking Oil,Grocery,South,Wyoming,Mitchellchester,1,1758,15,1494.3,1316.01,178.29,Credit Card,Cancelled,"Henderson, Hill and Pham",marshvanessa@elliott-walker.com,22,No,0
ORD1363,6/24/2024,6/29/2024,CUST723,Daniel Baldwin,Corporate,PROD4134,Calculator,Office Supplies,South,Indiana,Mooreburgh,10,2461,10,22149,16614.59,5534.41,Cash,Cancelled,Davis-Tyler,michael22@robbins.com,35,No,0
ORD1364,9/23/2025,9/27/2025,CUST257,Roberto Watson,Home Office,PROD5189,Sugar,Grocery,South,Georgia,Reedtown,1,3962,15,3367.7,2365.13,1002.57,Cash,Pending,"Butler, Drake and Robinson",hneal@rodriguez-jones.com,25,No,0
ORD1365,3/10/2025,3/13/2025,CUST233,Amy Nelson,Corporate,PROD9284,Dining Table,Furniture,North,Virginia,West Kathryn,8,2790,5,21204,17710.5,3493.5,Net Banking,Delivered,Browning Ltd,shawnfranklin@rice-garcia.biz,15,No,0
ORD1366,4/15/2025,4/21/2025,CUST948,Brian Lucas,Corporate,PROD3256,Calculator,Office Supplies,East,Indiana,Lake Brandimouth,10,182,0,1820,1445.1,374.9,Cash,Pending,Anderson-Garcia,mariahlee@carrillo.com,28,No,0
ORD1367,2/13/2025,2/19/2025,CUST794,Julie Chaney,Home Office,PROD2643,Dining Table,Furniture,South,Virginia,New Lisa,9,1025,5,8763.75,7017.28,1746.47,UPI,Delivered,Parks-Jones,bennettmonica@macias.info,1,Yes,45
ORD1368,10/31/2024,11/6/2024,CUST116,Denise Mercer,Home Office,PROD5797,Stapler,Office Supplies,West,Tennessee,New Kathleen,9,3656,5,31258.8,23511.38,7747.42,UPI,Returned,Murphy Inc,cyoung@anderson.org,46,No,0
ORD1369,1/5/2025,1/10/2025,CUST357,Kim Mcdaniel,Corporate,PROD9936,Pen,Office Supplies,West,Alabama,West Garyborough,6,3951,0,23706,20482.72,3223.28,Net Banking,Returned,Benjamin-Everett,gracesalas@coleman.com,22,No,0
ORD1370,4/26/2025,4/30/2025,CUST845,Cathy Levine,Home Office,PROD2208,Keyboard,Electronics,East,Hawaii,Jacobsport,1,3775,15,3208.75,2640.89,567.86,Credit Card,Cancelled,Morton-Rivas,cynthiamanning@hanson-frank.org,24,No,0
ORD1371,5/12/2025,5/19/2025,CUST412,James Lopez,Home Office,PROD6288,Pen,Office Supplies,West,Alaska,Amandaville,7,2418,15,14387.1,10301.82,4085.28,Cash,Delivered,Gross LLC,mckinneysherri@keith.org,31,No,0
ORD1372,4/24/2024,4/28/2024,CUST500,Christopher Rodriguez,Corporate,PROD9476,Rice Bag,Grocery,North,Utah,East Christopher,5,4200,10,18900,12570.47,6329.53,Credit Card,Pending,"Butler, Scott and Reeves",joshuapowell@davis-jones.net,10,No,0
ORD1373,12/27/2024,12/30/2024,CUST504,John Rodriguez,Home Office,PROD7058,Keyboard,Electronics,North,Alaska,North Omar,8,3326,15,22616.8,13996.07,8620.73,UPI,Cancelled,"Rhodes, Myers and Gibson",katelyn14@delgado.com,43,No,0
ORD1374,6/13/2025,6/17/2025,CUST659,Mary Coleman,Consumer,PROD5394,File Folder,Office Supplies,West,Maine,Schmittberg,8,137,15,931.6,615.3,316.3,UPI,Returned,"Nelson, Thompson and Castro",nguyenlisa@brooks.biz,22,No,0
ORD1375,1/17/2024,1/22/2024,CUST221,Michael Newman,Consumer,PROD4636,Monitor,Electronics,South,Vermont,Hansenview,4,2440,0,9760,6476.02,3283.98,Credit Card,Cancelled,"Burke, Wilson and Johnson",alison17@martin.com,18,No,0
ORD1376,11/1/2025,11/7/2025,CUST718,David Austin,Home Office,PROD8944,Cooking Oil,Grocery,West,Massachusetts,Meyerland,1,3820,0,3820,3204.33,615.67,Credit Card,Cancelled,Morales-Elliott,connormoore@diaz-marshall.com,31,No,0
ORD1377,5/12/2025,5/14/2025,CUST114,Jorge Nelson,Consumer,PROD2031,Pen,Office Supplies,North,Wyoming,Laurieborough,1,3104,10,2793.6,2365.25,428.35,Net Banking,Cancelled,Elliott Ltd,valdezanne@duncan.com,1,Yes,32
ORD1378,7/11/2025,7/12/2025,CUST946,Jill Martin,Corporate,PROD8909,Mouse,Electronics,East,Indiana,Lake Patrickhaven,2,2295,5,4360.5,2793.08,1567.42,Net Banking,Delivered,Powell Group,danielsjohn@jackson.com,13,No,0
ORD1379,12/12/2025,12/13/2025,CUST581,Andrea Garrett,Home Office,PROD5901,Study Table,Furniture,East,Oregon,Rowefurt,8,409,15,2781.2,2020.29,760.91,Cash,Delivered,"Mendoza, Rowland and Gomez",deborah50@brady.org,32,No,0
ORD1380,4/19/2024,4/24/2024,CUST411,Richard Foster,Consumer,PROD5173,Pen,Office Supplies,South,South Dakota,Weaverport,7,3140,20,17584,15665.91,1918.09,Net Banking,Delivered,"Garcia, Hendrix and Harris",hmills@garza-edwards.com,2,Yes,23
ORD1381,1/6/2025,1/7/2025,CUST169,Mark Nguyen,Consumer,PROD8141,Monitor,Electronics,West,Montana,Wrightton,6,1151,0,6906,5088.59,1817.41,Credit Card,Pending,Gonzales-Webb,bmorse@dickson.com,41,No,0
ORD1382,5/18/2024,5/20/2024,CUST115,James Watson,Corporate,PROD6559,Office Chair,Furniture,West,Hawaii,South Kevin,3,2400,20,5760,4835.21,924.79,UPI,Returned,Sanchez Group,egrimes@owens-knight.com,5,Yes,20
ORD1383,1/29/2024,2/3/2024,CUST298,Jennifer Suarez,Consumer,PROD1052,Calculator,Office Supplies,North,Minnesota,Lake Crystal,8,4288,10,30873.6,25468.56,5405.04,Credit Card,Cancelled,Robinson-Norris,christopherperkins@ortiz-dudley.com,1,Yes,36
ORD1384,9/29/2024,10/1/2024,CUST608,Justin Mcintyre,Home Office,PROD1590,Stapler,Office Supplies,South,Georgia,Rodneychester,8,2615,10,18828,12601.16,6226.84,UPI,Pending,Lynn-Miller,andrewcunningham@harvey.com,41,No,0
ORD1385,1/23/2024,1/25/2024,CUST796,Joel Bishop,Corporate,PROD8465,File Folder,Office Supplies,West,Georgia,Mccoyport,8,2588,20,16563.2,14745.45,1817.75,Credit Card,Cancelled,Ayala-Romero,blynch@rodriguez.com,31,No,0
ORD1386,6/17/2024,6/19/2024,CUST146,Jeremy Flores,Home Office,PROD5597,Office Chair,Furniture,North,New Jersey,New Aaron,7,238,0,1666,1062.4,603.6,Cash,Delivered,"Sweeney, Williams and Williams",timothy60@hernandez.net,26,No,0
ORD1387,4/22/2025,4/25/2025,CUST495,Gabriela Francis,Corporate,PROD7521,Juice Pack,Grocery,South,Tennessee,Bryantshire,8,3554,15,24167.2,15934.23,8232.97,UPI,Cancelled,Johnson-Cohen,brycewalters@sloan.biz,18,No,0
ORD1388,9/24/2024,9/27/2024,CUST260,Robert Richmond MD,Home Office,PROD6305,Headphones,Electronics,North,Missouri,Hughesmouth,8,714,15,4855.2,4088.45,766.75,Cash,Cancelled,Griffin Ltd,kristin73@johnson-walsh.com,24,No,0
ORD1389,1/16/2025,1/19/2025,CUST501,Penny Bernard,Home Office,PROD7889,Office Chair,Furniture,West,Rhode Island,Lake Erica,1,1174,20,939.2,630.53,308.67,Cash,Delivered,"Chen, Benson and Vazquez",mooremargaret@burton.info,40,No,0
ORD1390,10/7/2024,10/9/2024,CUST714,Ellen James,Home Office,PROD5174,Keyboard,Electronics,East,North Dakota,West Christianberg,4,3632,5,13801.6,12388.05,1413.55,Cash,Cancelled,Golden-Lester,danacrane@hudson.com,30,No,0
ORD1391,2/2/2025,2/7/2025,CUST743,Justin Flynn,Home Office,PROD3489,Mouse,Electronics,South,Mississippi,South Nataliehaven,1,2140,20,1712,1488.1,223.9,Cash,Delivered,Davis-Luna,iwoods@jensen.com,37,No,0
ORD1392,5/2/2025,5/9/2025,CUST902,Bryan Gonzalez,Consumer,PROD5820,Calculator,Office Supplies,East,Alabama,Billystad,10,4356,10,39204,34601.41,4602.59,Credit Card,Cancelled,Roy-Smith,tylerchandler@floyd.biz,27,No,0
ORD1393,4/6/2025,4/10/2025,CUST824,Michael Oliver,Corporate,PROD4837,Cooking Oil,Grocery,North,Alaska,West Brittany,10,2504,20,20032,12171.65,7860.35,Credit Card,Delivered,Roman-Gallagher,maurice76@jackson.com,21,No,0
ORD1394,9/6/2024,9/13/2024,CUST365,Tara Rangel,Consumer,PROD9989,Mouse,Electronics,South,Vermont,Allenmouth,1,4731,20,3784.8,3069.91,714.89,Credit Card,Pending,Davila PLC,fosterlisa@mullins.com,42,No,0
ORD1395,8/26/2025,9/2/2025,CUST583,Suzanne Johnson,Home Office,PROD4885,File Folder,Office Supplies,South,Arkansas,South Thomas,5,2587,15,10994.75,8063.84,2930.91,Net Banking,Pending,"Barnett, Diaz and Padilla",ecummings@ward-ballard.com,47,No,0
ORD1396,1/26/2025,1/28/2025,CUST169,William Patrick,Corporate,PROD9789,File Folder,Office Supplies,East,Delaware,Martinburgh,4,997,20,3190.4,2719.54,470.86,Credit Card,Pending,Stephens-Pineda,medinakathryn@love-greer.com,34,No,0
ORD1397,9/16/2024,9/18/2024,CUST987,Jessica Johnson,Home Office,PROD1156,Snacks,Grocery,South,New Jersey,Amandaburgh,2,1298,15,2206.6,1363.04,843.56,UPI,Pending,Bailey-Edwards,donnadudley@rhodes.com,41,No,0
ORD1398,3/11/2024,3/14/2024,CUST387,Sabrina Fisher,Corporate,PROD1954,Rice Bag,Grocery,North,Michigan,North Ryanhaven,7,3424,10,21571.2,13735.55,7835.65,Cash,Returned,"Delacruz, Riley and George",moorechristine@french.info,19,No,0
ORD1399,7/15/2025,7/20/2025,CUST526,Joseph Smith,Corporate,PROD9572,Rice Bag,Grocery,West,Wisconsin,Hahnhaven,2,1611,15,2738.7,1987.68,751.02,Credit Card,Pending,Steele LLC,ashleyprice@perry-simpson.com,31,No,0
ORD1400,5/4/2025,5/6/2025,CUST795,Ronald Mason,Consumer,PROD7166,Keyboard,Electronics,South,Nebraska,New Scott,7,871,5,5792.15,4201.31,1590.84,Net Banking,Returned,Allen Inc,audrey41@francis.com,12,No,0
ORD1401,3/28/2025,3/30/2025,CUST361,Cameron Ellis,Corporate,PROD7498,Sugar,Grocery,West,Maine,Morganport,8,389,10,2800.8,1804.7,996.1,Cash,Cancelled,"Smith, Macdonald and Owens",lcook@steele.biz,42,No,0
ORD1402,8/8/2024,8/9/2024,CUST927,Jessica Robinson,Consumer,PROD9783,Rice Bag,Grocery,East,Arkansas,North Jenniferhaven,5,3313,20,13252,11626.72,1625.28,Net Banking,Returned,"Johnson, Klein and Johnson",leonardperez@johnston-perez.biz,4,Yes,45
ORD1403,5/27/2025,6/2/2025,CUST966,Megan Taylor,Consumer,PROD1770,Rice Bag,Grocery,East,Nevada,West Justin,2,319,5,606.1,531.67,74.43,Cash,Cancelled,"Sanchez, Lopez and Kirby",yjones@collins.com,20,No,0
ORD1404,8/10/2025,8/12/2025,CUST394,Zachary Mcneil,Home Office,PROD8508,Snacks,Grocery,West,Arkansas,West Daniel,6,4583,10,24748.2,19257.65,5490.55,Net Banking,Delivered,"Crawford, Little and Johnson",steven56@gonzalez-baker.biz,29,No,0
ORD1405,7/31/2024,8/7/2024,CUST647,Michael Holland,Consumer,PROD1067,Monitor,Electronics,West,Virginia,East Eileenside,4,4895,20,15664,10111.02,5552.98,Credit Card,Delivered,"Gonzales, Blankenship and Brown",russell11@shepherd.com,45,No,0
ORD1406,3/29/2024,4/2/2024,CUST784,Karen Herrera,Corporate,PROD4511,Juice Pack,Grocery,West,Illinois,New Deborahview,6,1808,20,8678.4,6947.73,1730.67,UPI,Returned,"Perkins, Evans and Johnson",robertshepard@williams.com,29,No,0
ORD1407,4/20/2024,4/24/2024,CUST544,Elizabeth Smith,Corporate,PROD7116,File Folder,Office Supplies,North,Arkansas,Jenniferstad,10,3570,20,28560,25294.42,3265.58,UPI,Pending,Shepherd Inc,christopherbriggs@deleon-ross.com,20,No,0
ORD1408,12/3/2025,12/9/2025,CUST965,Craig Olson,Consumer,PROD3182,File Folder,Office Supplies,South,Oregon,Melissamouth,3,751,5,2140.35,1716.4,423.95,Credit Card,Returned,"Mendoza, Hart and Mcdowell",fbutler@edwards-baker.info,25,No,0
ORD1409,11/20/2025,11/26/2025,CUST641,Stacey Moody,Home Office,PROD8905,Pen,Office Supplies,South,Connecticut,East Ryanview,4,3138,5,11924.4,8492.13,3432.27,Credit Card,Pending,"Hunt, Davis and Silva",hamiltondavid@campbell.com,23,No,0
ORD1410,11/28/2024,12/2/2024,CUST231,Dillon Rivera,Home Office,PROD5895,Keyboard,Electronics,East,Colorado,East Stevenshire,7,2533,10,15957.9,13437.1,2520.8,UPI,Pending,Malone Ltd,parkergeorge@brown-johnson.org,21,No,0
ORD1411,1/8/2025,1/12/2025,CUST130,David Nolan,Corporate,PROD9136,Office Chair,Furniture,North,Tennessee,Luisberg,5,1406,15,5975.5,4074.16,1901.34,Net Banking,Delivered,Schneider-Johnson,vwilliams@duncan-valdez.com,10,No,0
ORD1412,7/6/2024,7/11/2024,CUST205,Steven Parsons,Consumer,PROD5231,Dining Table,Furniture,East,Utah,Wheelermouth,4,3561,15,12107.4,8593.46,3513.94,UPI,Pending,"Burgess, Young and Edwards",greg63@thompson-andrews.com,17,No,0
ORD1413,11/13/2025,11/15/2025,CUST234,Pamela Duke,Home Office,PROD4381,Study Table,Furniture,South,Alabama,Cynthiafurt,6,1563,20,7502.4,6393.54,1108.86,Net Banking,Cancelled,Strickland-Lopez,sotoivan@bailey-evans.net,22,No,0
ORD1414,6/30/2025,7/6/2025,CUST730,Brandon Reyes,Consumer,PROD1321,Calculator,Office Supplies,South,Missouri,North Monica,4,4572,5,17373.6,14761.87,2611.73,Cash,Pending,Wells Ltd,tlawson@thompson.info,29,No,0
ORD1415,3/31/2024,4/1/2024,CUST632,Gregory Nelson,Home Office,PROD5019,Sofa,Furniture,North,New Mexico,Port Jasonburgh,7,4648,15,27655.6,17642.5,10013.1,Cash,Cancelled,Medina Ltd,ryanowens@jordan.com,3,Yes,41
ORD1416,2/3/2024,2/7/2024,CUST454,Mr. Joseph Tran,Corporate,PROD6238,Snacks,Grocery,East,Connecticut,North Jenniferfurt,10,2233,15,18980.5,15166.78,3813.72,UPI,Cancelled,Edwards Inc,crystalharper@marshall.com,21,No,0
ORD1417,3/27/2024,3/31/2024,CUST794,Amanda Jefferson,Home Office,PROD6404,Headphones,Electronics,West,Wyoming,North William,4,671,15,2281.4,1797.11,484.29,Cash,Delivered,Pennington-Griffin,qmccarty@jacobs-berry.com,5,Yes,22
ORD1418,2/2/2024,2/3/2024,CUST340,Kenneth Flores,Consumer,PROD6672,Sofa,Furniture,North,Arizona,Wintersstad,7,358,5,2380.7,1708.82,671.88,Net Banking,Pending,"Black, Golden and Marquez",erin85@mckay-carlson.com,35,No,0
ORD1419,4/23/2025,4/27/2025,CUST623,Jose Clark,Corporate,PROD3675,Cooking Oil,Grocery,South,Delaware,Wilcoxville,3,2522,5,7187.7,5175.33,2012.37,Credit Card,Returned,Ayala Group,aliciagould@scott.info,9,Yes,32
ORD1420,5/10/2024,5/11/2024,CUST159,Elizabeth Munoz DVM,Home Office,PROD2354,Laptop,Electronics,South,Ohio,West Richardfort,8,4792,5,36419.2,27134.58,9284.62,UPI,Cancelled,Ramirez and Sons,foxkatherine@garcia.com,5,Yes,28
ORD1421,10/9/2025,10/15/2025,CUST143,Richard Miller,Consumer,PROD7055,Rice Bag,Grocery,South,New York,Watsonside,1,174,15,147.9,102.04,45.86,UPI,Pending,"Hogan, Jones and Rowe",madisonrodriguez@gregory.com,49,No,0
ORD1422,2/18/2025,2/20/2025,CUST452,Keith Bond,Corporate,PROD2425,Headphones,Electronics,North,Georgia,North Oliviaview,10,1381,20,11048,7732.01,3315.99,Credit Card,Pending,Martin-Lopez,elizabeth68@cardenas.com,5,Yes,45
ORD1423,2/21/2024,2/28/2024,CUST149,Sarah Rodriguez,Corporate,PROD9881,Sugar,Grocery,East,Iowa,Donaldberg,3,174,15,443.7,370.54,73.16,Credit Card,Pending,"Williams, Mora and Davis",fcook@kent.com,28,No,0
ORD1424,5/26/2024,6/2/2024,CUST463,Joseph Peters,Home Office,PROD4781,Snacks,Grocery,East,Illinois,Evansside,2,2871,20,4593.6,3517.63,1075.97,Cash,Delivered,Berry PLC,gonzalescynthia@pratt.net,44,No,0
ORD1425,4/9/2024,4/16/2024,CUST891,Francisco Newman,Consumer,PROD9513,Calculator,Office Supplies,East,New York,Port Christine,2,466,10,838.8,514.38,324.42,Net Banking,Cancelled,Ross Ltd,joneskevin@harris.org,1,Yes,21
ORD1426,7/1/2025,7/5/2025,CUST952,Curtis Hurley,Consumer,PROD5680,Headphones,Electronics,East,Vermont,Garciamouth,2,1685,20,2696,1831.49,864.51,Cash,Cancelled,Turner-Cummings,jonathan59@williams.net,41,No,0
ORD1427,3/8/2024,3/12/2024,CUST204,Michelle Floyd,Corporate,PROD2153,Cooking Oil,Grocery,East,Oregon,South Trevorborough,10,2185,0,21850,18707.91,3142.09,Net Banking,Returned,Cook Ltd,samantha05@ferguson-hopkins.info,34,No,0
ORD1428,7/5/2025,7/6/2025,CUST380,Patricia Perez,Consumer,PROD6797,Snacks,Grocery,East,New York,Bowersstad,8,1851,20,11846.4,7897.92,3948.48,Net Banking,Delivered,Williams-Stone,mark52@burgess.com,33,No,0
ORD1429,2/4/2025,2/6/2025,CUST138,Bradley Dean Jr.,Consumer,PROD4978,Stapler,Office Supplies,South,Illinois,South Thomasmouth,7,670,10,4221,3562.67,658.33,Net Banking,Pending,"Howard, Lynn and Roberts",omarshall@weaver-coffey.com,14,No,0
ORD1430,2/29/2024,3/3/2024,CUST607,Ashley Campbell,Home Office,PROD1142,Calculator,Office Supplies,East,Louisiana,Williamston,5,435,20,1740,1452.82,287.18,Credit Card,Returned,Johnson Ltd,karenchen@taylor-wilson.com,34,No,0
ORD1431,2/27/2024,3/1/2024,CUST659,Paul Franklin,Consumer,PROD2820,Sugar,Grocery,East,Pennsylvania,South Molly,8,123,10,885.6,556,329.6,Credit Card,Cancelled,Jackson Group,jenningsjeffery@murray-hunter.com,0,Yes,47
ORD1432,1/5/2024,1/7/2024,CUST324,Angela Kane,Consumer,PROD3935,Monitor,Electronics,North,Indiana,West Melissaberg,3,3129,20,7509.6,6558.86,950.74,Cash,Cancelled,Davis-Turner,castanedatimothy@scott.com,36,No,0
ORD1433,2/19/2025,2/22/2025,CUST947,Jason Murphy,Corporate,PROD4532,Notebook,Office Supplies,East,New Mexico,Brennantown,6,1694,15,8639.4,5243.47,3395.93,Credit Card,Cancelled,"Peterson, Miller and Taylor",davisleah@baker-henderson.org,18,No,0
ORD1434,9/20/2024,9/21/2024,CUST419,Nicole Johnson,Corporate,PROD8982,Notebook,Office Supplies,North,Oklahoma,Rebeccamouth,5,4241,5,20144.75,13692.83,6451.92,UPI,Returned,"Martinez, Rivers and Braun",susanchristensen@allen-sullivan.com,5,Yes,33
ORD1435,1/9/2025,1/16/2025,CUST168,John Williams,Corporate,PROD5980,File Folder,Office Supplies,East,Hawaii,New Rubenport,2,5000,15,8500,5462.82,3037.18,Cash,Returned,Carson-Coleman,mathewgonzalez@johnson.com,5,Yes,47
ORD1436,10/19/2025,10/21/2025,CUST730,Jeffrey Branch,Home Office,PROD2876,Laptop,Electronics,West,South Carolina,Jonathanfort,7,3142,10,19794.6,13490.05,6304.55,Net Banking,Delivered,Whitaker-Bender,hessedward@bailey.info,30,No,0
ORD1437,4/30/2024,5/7/2024,CUST766,Jeffrey Coleman MD,Corporate,PROD3410,Stapler,Office Supplies,North,Virginia,Lake Selena,4,1955,5,7429,6530.83,898.17,UPI,Returned,Daniel Ltd,eileen88@mendez-travis.com,48,No,0
